Filename,RowCount
210_balitangamerica.tv_.csv,1918
46_tapon1070.com_.csv,76
224_fduequinox.wordpress.com_.csv,974
246_njjewishnews.timesofisrael.com_.csv,5173
196_www.wsou.net_.csv,710
237_montclairdispatch.com.csv,1390
287_www.gujaratsamachar.com.csv,19
53_theridgewoodblog.net_.csv,12
183_www.urbanagendamagazine.com_.csv,644
293_www.law.com_thelegalintelligencer_.csv,1856
115_www.mcccvoice.org_.csv,455
77_www.bluejersey.com_.csv,2948
109_www.lavocedinewyork.com_en_.csv,746
200_1057thehawk.com_.csv,9176
154_www.snjtoday.com_.csv,2
225_forward.com_.csv,3165
65_wondradio.com_.csv,2965
331_mybeachradio.com_.csv,14015
70_www.ahherald.com_.csv,796
63_wmizradio.com_index1.html.csv,5
172_www.thewhitonline.com.csv,3
257_starnewsgroup.com_.csv,2202
288_www.indiaabroad.com.csv,2686
181_www.ukrweekly.com.csv,24
269_wmbctv.com_.csv,1083
60_wcvhfm.weebly.com_news.html.csv,43
285_www.gloucestercitynews.net_clearysnotebook_gloucester_city_news_.csv,43
112_www.lunj.net.csv,92
226_gothictimes.net_.csv,4
31_njrevolutionradio.com_.csv,3638
179_www.twp.woodbridge.nj.us_244_TV-35-36.csv,43
24_justcliqit.com.csv,833
261_thenubiannews.com_.csv,3098
244_nj1015.com_category_new-jersey-news_.csv,400
250_pocono967.com_.csv,1622
306_www.recordonline.com_.csv,3292
283_www.divyabhaskar.co.in.csv,84
184_www.uschinapress.com.csv,5
268_whyy.org_news_.csv,75
292_www.jewishlinknj.com_.csv,1648
308_www.southjerseybiz.net_.csv,1264
104_www.jerseyvoices.com.csv,1199
247_occvikingnews.org_.csv,6
223_essexnewsdaily.com_.csv,4487
41_radiozindagi.com_newyork_.csv,376
118_www.moremonmouthmusings.net_.csv,2017
326_www.wqxr.org_.csv,31527
273_wputimes.wordpress.com_.csv,950
36_pinebarrenstribune.com_.csv,114
256_southphillyreview.com_.csv,7664
222_eccobserverdotcom.wordpress.com_.csv,527
249_phl17.com_.csv,1242
186_www.wbcbnews.com_.csv,1744
216_cccvoice.wordpress.com_.csv,1640
123_www.newarkblack.com.csv,1660
85_www.dailyprincetonian.com.csv,646
307_www.shorelocalnews.com_.csv,988
206_acprimetime.com_atlantic-city-primetime-news_.csv,39
219_countywatchers.wordpress.com_.csv,228
325_www.worldjournal.com_.csv,1673
270_wobm.com_.csv,11257
240_newjerseybuzz.com_.csv,598
64_wnjc.duxpond.com_.csv,3
229_hudsoncountyview.com_.csv,1447
99_www.hobokenhorse.com_.csv,100560
43_somore.org_.csv,340
280_www.civicstory.org.csv,842
278_www.bizjournals.com_philadelphia_.csv,3984
209_americanonewspaper.com_.csv,453
26_mercerme.com.csv,3
228_hellenicnews.com_.csv,2149
167_www.theobserver.com_.csv,1812
69_www.afrophilly.com_.csv,1664
317_www.visionsnewspaper.com_.csv,2721
125_www.newsindiatimes.com.csv,1569
254_sojo1049.com_.csv,8571
133_www.ocsentinel.com_.csv,713
160_www.the-gazette-newspaper.com_.csv,31
58_unionnewsdaily.com.csv,5
150_www.roi-nj.com_.csv,867
281_www.classicoldieswmid.com_.csv,930
141_www.princetonmagazine.com_.csv,737
321_www.wghtradio.com_.csv,53
11_brick.shorebeat.com.csv,943
144_www.radiowttm1680.com_index_files_Page447.htm.csv,2
263_thephilanews.com_.csv,1685
231_latribunanj.com_.csv,35
309_www.telemundo47.com_.csv,31
297_www.njpen.com.csv,1239
28_mycommunitysource.com.csv,2309
329_www.wwfm.org_.csv,1087
29_newjersey.news12.com_.csv,4261
330_www1.nyc.gov_site_media_radio_radio-home.page.csv,37
220_cranfordradio.wordpress.com.csv,1017
152_www.setonian.com.csv,39
17_gujaratdarpan.com.csv,1506
10_asianjournal.com.csv,6
323_www.wlvt.org_.csv,944
189_www.wfmz.com_.csv,4
266_wctcam.com_.csv,2942
212_blogfinger.net.csv,146
221_downbeachbuzz.com_.csv,815
148_www.reminderusa.net_.csv,2286
316_www.tristatevoice.com_.csv,384
208_americanfarmpublications.com_the-new-jersey-farmer_.csv,53
277_www.am1660.com_.csv,85
14_esecaucus.com_.csv,79
92_www.fdupillar.com_.csv,451
18_gujarattimesusa.com.csv,37
324_www.wnet.org_.csv,95
66_wtsr.org_.csv,421
182_www.universitypressclub.com_the-ink_.csv,120
315_www.theyeshivaworld.com_.csv,1348
89_www.dunellen411.com_.csv,1978
37_planettrenton.org_.csv,990
319_www.wehavegospel.com_.csv,1922
203_920thejersey.com_.csv,2274
158_www.stocktonargo.com.csv,173
289_www.insidernj.com_.csv,21
245_njbmagazine.com_.csv,1341
262_theobservernewark.com_news.csv,24
276_www.951wayv.com_.csv,1567
